Time [s],Time Change [s],Baro_P [m],Kalman_P [m],Kalman_V [m/s],Kalman_A [m/s^2],Kalman_Gain_P,Kalman_Uncertainty_P
51023,0.0220,870.86,675.25,-2.95,-16.54,0.03374,0.01687
51044,0.0210,42.60,653.85,-17.32,-19.34,0.03371,0.01686
51064,0.0200,42.60,632.95,-31.22,-22.03,0.03364,0.01682
51084,0.0200,42.60,612.52,-44.67,-24.62,0.03358,0.01679
51111,0.0270,42.60,592.08,-57.98,-27.14,0.03381,0.01691
51132,0.0210,0.74,570.92,-71.67,-29.75,0.03378,0.01689
51152,0.0200,0.74,550.31,-84.87,-32.26,0.03371,0.01685
51172,0.0200,0.74,530.18,-97.62,-34.67,0.03364,0.01682
51194,0.0220,0.74,510.27,-110.05,-37.00,0.03366,0.01683
51215,0.0210,0.50,490.89,-122.04,-39.23,0.03363,0.01681
51235,0.0200,0.50,472.06,-133.59,-41.38,0.03356,0.01678
51255,0.0200,0.50,453.68,-144.73,-43.43,0.03350,0.01675
51277,0.0220,0.50,435.40,-155.60,-45.40,0.03352,0.01676
51305,0.0280,0.66,416.48,-166.44,-47.31,0.03380,0.01690
51325,0.0200,0.66,399.23,-176.54,-49.13,0.03373,0.01686
51345,0.0200,0.66,382.39,-186.26,-50.87,0.03366,0.01683
51367,0.0220,0.66,365.57,-195.74,-52.54,0.03367,0.01684
51388,0.0210,0.50,349.30,-204.83,-54.13,0.03365,0.01682
51408,0.0200,0.50,333.62,-213.52,-55.65,0.03358,0.01679
51428,0.0200,0.50,318.32,-221.87,-57.09,0.03351,0.01676
51450,0.0220,0.50,302.93,-230.03,-58.46,0.03354,0.01677
51471,0.0210,0.33,288.10,-237.81,-59.77,0.03352,0.01676
51496,0.0250,0.33,272.65,-245.55,-61.01,0.03367,0.01683
51516,0.0200,0.33,258.74,-252.67,-62.19,0.03360,0.01680
51538,0.0220,0.33,244.67,-259.63,-63.30,0.03362,0.01681
51559,0.0210,0.66,231.19,-266.23,-64.35,0.03359,0.01680
51579,0.0200,0.66,218.30,-272.48,-65.34,0.03353,0.01676
51599,0.0200,0.66,205.74,-278.45,-66.27,0.03347,0.01673
51621,0.0220,0.66,192.94,-284.29,-67.14,0.03349,0.01675
51642,0.0210,0.66,180.72,-289.80,-67.96,0.03347,0.01674
51662,0.0200,0.66,169.08,-294.98,-68.72,0.03341,0.01671
51689,0.0270,0.66,155.70,-300.39,-69.43,0.03365,0.01683
51711,0.0220,0.66,144.07,-305.20,-70.08,0.03367,0.01683
51732,0.0210,1.16,133.06,-309.70,-70.69,0.03364,0.01682
51752,0.0200,1.16,122.63,-313.89,-71.24,0.03358,0.01679
51772,0.0200,1.16,112.48,-317.85,-71.74,0.03351,0.01676
51794,0.0220,1.16,101.97,-321.73,-72.20,0.03354,0.01677
51815,0.0210,4.54,92.16,-325.24,-72.60,0.03352,0.01676
51835,0.0200,4.54,82.92,-328.48,-72.96,0.03345,0.01673
51855,0.0200,4.54,73.94,-331.52,-73.27,0.03339,0.01670
51882,0.0270,4.54,62.93,-334.83,-73.54,0.03363,0.01682
51903,0.0210,17.18,54.58,-337.23,-73.71,0.03361,0.01681
51923,0.0200,17.18,46.80,-339.38,-73.84,0.03355,0.01677
51943,0.0200,17.18,39.23,-341.36,-73.94,0.03348,0.01674
51965,0.0220,17.18,31.22,-343.31,-74.01,0.03351,0.01675
51986,0.0210,79.05,25.83,-343.65,-73.76,0.03349,0.01674
52006,0.0200,79.05,20.96,-343.80,-73.50,0.03343,0.01671
52026,0.0200,79.05,16.23,-343.85,-73.22,0.03337,0.01668
52048,0.0220,79.05,11.00,-343.91,-72.91,0.03340,0.01670
52076,0.0280,948.58,33.25,-324.93,-68.72,0.03368,0.01684
52096,0.0200,948.58,57.72,-305.90,-64.66,0.03361,0.01681
52116,0.0200,948.58,81.69,-287.39,-60.71,0.03355,0.01677
52138,0.0220,948.58,104.67,-269.42,-56.87,0.03357,0.01679
52159,0.0210,1151.15,134.30,-247.38,-52.24,0.03355,0.01678
52179,0.0200,1151.15,163.56,-225.90,-47.76,0.03349,0.01674
52199,0.0200,1151.15,192.20,-205.04,-43.41,0.03343,0.01671
52221,0.0220,1151.15,219.91,-184.79,-39.19,0.03346,0.01673
52247,0.0260,1172.04,247.30,-164.59,-34.97,0.03365,0.01683
52267,0.0200,1172.04,275.17,-144.76,-30.88,0.03359,0.01679
52287,0.0200,1172.04,302.43,-125.52,-26.93,0.03352,0.01676
52309,0.0220,1172.04,328.92,-106.85,-23.09,0.03355,0.01677
52330,0.0210,1238.22,357.24,-87.21,-19.08,0.03353,0.01676
52350,0.0200,1238.22,385.03,-68.15,-15.21,0.03347,0.01673
52370,0.0200,1238.22,412.21,-49.68,-11.47,0.03341,0.01670
52392,0.0220,1238.22,438.77,-31.73,-7.85,0.03343,0.01672
52413,0.0210,1220.26,464.24,-14.70,-4.43,0.03342,0.01671
52440,0.0270,1220.26,489.30,1.97,-1.09,0.03366,0.01683
52460,0.0200,1220.26,513.89,18.12,2.13,0.03359,0.01680
52482,0.0220,1220.26,538.02,33.80,5.25,0.03361,0.01681
52503,0.0210,1297.99,564.24,50.71,8.59,0.03359,0.01680
52523,0.0200,1297.99,589.82,67.06,11.81,0.03353,0.01676
52543,0.0200,1297.99,614.82,82.87,14.91,0.03347,0.01673
52565,0.0220,1297.99,639.47,98.22,17.90,0.03349,0.01675
52586,0.0210,65.92,622.27,85.91,15.38,0.03348,0.01674
52606,0.0200,65.92,605.34,73.95,12.93,0.03342,0.01671
52631,0.0250,65.92,589.02,62.30,10.55,0.03357,0.01679
52653,0.0220,65.92,572.77,50.92,8.24,0.03359,0.01680
52674,0.0210,0.66,554.60,38.42,5.72,0.03357,0.01679
52694,0.0200,0.66,536.78,26.29,3.28,0.03351,0.01676
52714,0.0200,0.66,519.36,14.54,0.93,0.03345,0.01672
52736,0.0220,0.66,502.30,3.12,-1.35,0.03348,0.01674
52757,0.0210,0.33,485.57,-7.97,-3.55,0.03346,0.01673
52777,0.0200,0.33,469.21,-18.70,-5.67,0.03340,0.01670
52797,0.0200,0.33,453.21,-29.09,-7.72,0.03334,0.01667
52819,0.0220,0.33,437.48,-39.20,-9.69,0.03337,0.01669
52847,0.0280,0.41,421.70,-49.15,-11.62,0.03366,0.01683
52867,0.0200,0.41,406.59,-58.68,-13.47,0.03359,0.01680
52887,0.0200,0.41,391.84,-67.90,-15.25,0.03353,0.01677
52909,0.0220,0.41,377.26,-76.86,-16.97,0.03356,0.01678
52930,0.0210,0.74,363.07,-85.49,-18.61,0.03354,0.01677
52950,0.0200,0.74,349.28,-93.82,-20.20,0.03347,0.01674
52970,0.0200,0.74,335.82,-101.85,-21.71,0.03342,0.01671
52992,0.0220,0.74,322.44,-109.65,-23.17,0.03344,0.01672
53013,0.0210,0.58,309.45,-117.17,-24.57,0.03343,0.01671
53038,0.0250,0.58,296.24,-124.56,-25.92,0.03358,0.01679
53058,0.0200,0.58,283.92,-131.55,-27.21,0.03352,0.01676
53080,0.0220,0.58,271.61,-138.35,-28.44,0.03355,0.01677
53101,0.0210,0.66,259.71,-144.87,-29.62,0.03353,0.01676
53121,0.0200,0.66,248.23,-151.11,-30.74,0.03347,0.01673
53141,0.0200,0.66,237.04,-157.10,-31.81,0.03341,0.01670
53163,0.0220,0.66,225.79,-162.93,-32.83,0.03344,0.01672
53184,0.0210,0.41,214.94,-168.50,-33.80,0.03342,0.01671
53204,0.0200,0.41,204.52,-173.82,-34.72,0.03336,0.01668
53231,0.0270,0.41,193.11,-179.17,-35.60,0.03361,0.01680
53253,0.0220,0.41,182.81,-184.14,-36.44,0.03363,0.01681
53274,0.0210,1.07,172.96,-188.85,-37.22,0.03361,0.01680
53294,0.0200,1.07,163.54,-193.31,-37.96,0.03354,0.01677
53314,0.0200,1.07,154.35,-197.56,-38.65,0.03348,0.01674
53336,0.0220,1.07,145.01,-201.70,-39.31,0.03351,0.01675
53357,0.0210,0.91,136.08,-205.61,-39.92,0.03349,0.01675
53377,0.0200,0.91,127.58,-209.30,-40.50,0.03343,0.01672
53397,0.0200,0.91,119.30,-212.80,-41.03,0.03337,0.01669
53424,0.0270,0.91,109.75,-216.40,-41.53,0.03362,0.01681
53445,0.0210,0.74,101.69,-219.59,-41.99,0.03360,0.01680
53465,0.0200,0.74,94.05,-222.56,-42.41,0.03353,0.01677
53485,0.0200,0.74,86.62,-225.37,-42.80,0.03347,0.01674
53507,0.0220,0.74,78.94,-228.09,-43.16,0.03350,0.01675
53528,0.0210,1.32,71.70,-230.61,-43.48,0.03348,0.01674
53548,0.0200,1.32,64.88,-232.92,-43.76,0.03342,0.01671
53568,0.0200,1.32,58.25,-235.09,-44.02,0.03336,0.01668
53590,0.0220,1.32,51.34,-237.20,-44.25,0.03339,0.01670
53618,0.0280,1.73,43.23,-239.39,-44.44,0.03368,0.01684
53638,0.0200,1.73,37.20,-241.09,-44.60,0.03361,0.01681
53658,0.0200,1.73,31.34,-242.66,-44.73,0.03355,0.01677
53680,0.0220,1.73,25.18,-244.18,-44.84,0.03357,0.01679
53701,0.0210,2.39,19.45,-245.52,-44.92,0.03355,0.01678
53721,0.0200,2.39,14.13,-246.68,-44.97,0.03349,0.01675
53741,0.0200,2.39,8.96,-247.73,-45.00,0.03343,0.01672
53763,0.0220,2.39,3.46,-248.74,-45.01,0.03346,0.01673
53784,0.0210,2.06,-1.65,-249.61,-44.99,0.03344,0.01672
53809,0.0250,2.06,-7.57,-250.51,-44.94,0.03360,0.01680
53829,0.0200,2.06,-12.09,-251.08,-44.88,0.03354,0.01677
53851,0.0220,2.06,-16.97,-251.64,-44.79,0.03356,0.01678
53872,0.0210,2.48,-21.43,-252.03,-44.68,0.03354,0.01677
53892,0.0200,2.48,-25.51,-252.28,-44.56,0.03348,0.01674
53912,0.0200,2.48,-29.46,-252.45,-44.41,0.03342,0.01671
53934,0.0220,2.48,-33.77,-252.60,-44.25,0.03345,0.01672
53955,0.0210,3.72,-37.66,-252.59,-44.06,0.03343,0.01672
53975,0.0200,3.72,-41.17,-252.45,-43.86,0.03338,0.01669
54002,0.0270,3.72,-46.26,-252.49,-43.63,0.03362,0.01681
54024,0.0220,3.72,-49.96,-252.21,-43.39,0.03364,0.01682
54045,0.0210,4.29,-53.26,-251.80,-43.12,0.03362,0.01681
54065,0.0200,4.29,-56.21,-251.28,-42.85,0.03355,0.01678
54085,0.0200,4.29,-59.04,-250.69,-42.56,0.03349,0.01675
54107,0.0220,4.29,-62.26,-250.11,-42.26,0.03352,0.01676
54128,0.0210,4.95,-65.10,-249.40,-41.94,0.03350,0.01675
54148,0.0200,4.95,-67.58,-248.58,-41.61,0.03344,0.01672
54168,0.0200,4.95,-69.97,-247.71,-41.27,0.03338,0.01669
54195,0.0270,4.95,-73.93,-247.02,-40.91,0.03363,0.01681
54216,0.0210,5.78,-76.28,-245.99,-40.54,0.03360,0.01680
54236,0.0200,5.78,-78.29,-244.88,-40.16,0.03354,0.01677
54256,0.0200,5.78,-80.21,-243.72,-39.77,0.03348,0.01674
54278,0.0220,5.78,-82.52,-242.58,-39.37,0.03351,0.01675
54299,0.0210,5.70,-84.50,-241.35,-38.96,0.03349,0.01674
54319,0.0200,5.70,-86.16,-240.04,-38.54,0.03343,0.01671
54339,0.0200,5.70,-87.74,-238.68,-38.12,0.03337,0.01669
54361,0.0220,5.70,-89.71,-237.35,-37.69,0.03340,0.01670
54389,0.0280,6.11,-92.91,-236.13,-37.23,0.03369,0.01684
54409,0.0200,6.11,-94.16,-234.57,-36.78,0.03362,0.01681
54429,0.0200,6.11,-95.33,-232.99,-36.32,0.03356,0.01678
54451,0.0220,6.11,-96.89,-231.43,-35.85,0.03358,0.01679
54472,0.0210,6.36,-98.13,-229.79,-35.37,0.03356,0.01678
54492,0.0200,6.36,-99.08,-228.09,-34.89,0.03350,0.01675
54512,0.0200,6.36,-99.97,-226.37,-34.41,0.03344,0.01672
54534,0.0220,6.36,-101.23,-224.67,-33.92,0.03346,0.01673
54555,0.0210,7.43,-102.16,-222.88,-33.43,0.03345,0.01672
54580,0.0250,7.43,-103.88,-221.17,-32.92,0.03360,0.01680
54600,0.0200,7.43,-104.42,-219.27,-32.41,0.03354,0.01677
54622,0.0220,7.43,-105.34,-217.40,-31.90,0.03356,0.01678
54643,0.0210,8.51,-105.94,-215.45,-31.38,0.03354,0.01677
54663,0.0200,8.51,-106.28,-213.46,-30.86,0.03348,0.01674
54683,0.0200,8.51,-106.57,-211.46,-30.34,0.03342,0.01671
54705,0.0220,8.51,-107.23,-209.49,-29.81,0.03345,0.01673
54726,0.0210,10.49,-107.55,-207.42,-29.28,0.03344,0.01672
54746,0.0200,10.49,-107.63,-205.32,-28.74,0.03338,0.01669
54773,0.0270,10.49,-109.02,-203.36,-28.20,0.03362,0.01681
54795,0.0220,10.49,-109.33,-201.23,-27.65,0.03364,0.01682
54816,0.0210,13.63,-109.29,-198.99,-27.09,0.03362,0.01681
54836,0.0200,13.63,-109.01,-196.73,-26.53,0.03356,0.01678
54856,0.0200,13.63,-108.71,-194.46,-25.98,0.03349,0.01675
54878,0.0220,13.63,-108.75,-192.24,-25.42,0.03352,0.01676
54899,0.0210,20.00,-108.35,-189.84,-24.84,0.03350,0.01675
54919,0.0200,20.00,-107.73,-187.43,-24.26,0.03344,0.01672
54944,0.0250,20.00,-107.97,-185.10,-23.68,0.03360,0.01680
54966,0.0220,20.00,-107.61,-182.70,-23.09,0.03362,0.01681
54987,0.0210,27.44,-106.79,-180.11,-22.48,0.03360,0.01680
55007,0.0200,27.44,-105.77,-177.51,-21.88,0.03353,0.01677
55027,0.0200,27.44,-104.75,-174.93,-21.28,0.03347,0.01674
55049,0.0220,27.44,-104.05,-172.40,-20.68,0.03350,0.01675
55070,0.0210,32.91,-102.96,-169.73,-20.06,0.03348,0.01674
55090,0.0200,32.91,-101.71,-167.07,-19.46,0.03342,0.01671
55110,0.0200,32.91,-100.45,-164.43,-18.85,0.03337,0.01668
55138,0.0280,32.91,-100.42,-161.89,-18.24,0.03365,0.01683
55159,0.0210,57.20,-98.41,-158.71,-17.53,0.03363,0.01681
55179,0.0200,57.20,-96.26,-155.55,-16.84,0.03356,0.01678
55199,0.0200,57.20,-94.12,-152.43,-16.15,0.03350,0.01675
55221,0.0220,57.20,-92.30,-149.37,-15.47,0.03353,0.01676
55242,0.0210,192.96,-85.77,-143.33,-14.20,0.03351,0.01675
55262,0.0200,192.96,-79.22,-137.41,-12.97,0.03345,0.01672
55282,0.0200,192.96,-72.79,-131.62,-11.77,0.03339,0.01670
55304,0.0220,192.96,-66.71,-125.97,-10.59,0.03342,0.01671
55330,0.0260,489.66,-51.18,-113.84,-8.13,0.03362,0.01681
55350,0.0200,489.66,-35.23,-101.99,-5.74,0.03355,0.01678
55370,0.0200,489.66,-19.62,-90.48,-3.43,0.03349,0.01675
55392,0.0220,489.66,-4.48,-79.27,-1.18,0.03352,0.01676
55413,0.0210,625.39,15.01,-65.35,1.59,0.03350,0.01675
55433,0.0200,625.39,34.16,-51.85,4.27,0.03344,0.01672
55453,0.0200,625.39,52.90,-38.75,6.86,0.03338,0.01669
55475,0.0220,625.39,71.20,-25.99,9.37,0.03341,0.01671
55496,0.0210,655.95,90.20,-12.92,11.92,0.03340,0.01670
55523,0.0270,655.95,108.90,-0.04,14.42,0.03364,0.01682
55543,0.0200,655.95,127.27,12.36,16.83,0.03358,0.01679
55565,0.0220,655.95,145.30,24.43,19.16,0.03360,0.01680
55586,0.0210,642.06,162.48,35.82,21.34,0.03358,0.01679
55606,0.0200,642.06,179.25,46.82,23.44,0.03352,0.01676
55626,0.0200,642.06,195.65,57.47,25.47,0.03345,0.01673
55648,0.0220,642.06,211.82,67.85,27.42,0.03348,0.01674
55669,0.0210,677.52,228.79,78.66,29.46,0.03347,0.01673
55689,0.0200,677.52,245.30,89.08,31.41,0.03341,0.01670
55714,0.0250,677.52,261.97,99.38,33.30,0.03356,0.01678
55736,0.0220,677.52,278.05,109.26,35.12,0.03359,0.01679
55757,0.0210,680.25,293.78,118.85,36.88,0.03357,0.01678
55777,0.0200,680.25,309.03,128.07,38.57,0.03350,0.01675
55797,0.0200,680.25,323.93,136.96,40.18,0.03344,0.01672
55819,0.0220,680.25,338.78,145.63,41.73,0.03347,0.01674
55840,0.0210,726.64,354.72,154.99,43.42,0.03346,0.01673
55860,0.0200,726.64,370.14,163.97,45.03,0.03340,0.01670
55880,0.0200,726.64,385.21,172.62,46.57,0.03334,0.01667
55908,0.0280,726.64,401.38,181.39,48.06,0.03363,0.01681
55929,0.0210,760.00,417.12,190.26,49.62,0.03361,0.01680
55949,0.0200,760.00,432.31,198.75,51.11,0.03354,0.01677
55969,0.0200,760.00,447.13,206.91,52.53,0.03348,0.01674
55991,0.0220,760.00,462.03,214.88,53.89,0.03351,0.01675
56012,0.0210,755.73,476.24,222.39,55.16,0.03349,0.01675
56032,0.0200,755.73,489.89,229.55,56.36,0.03343,0.01672
56052,0.0200,755.73,503.21,236.42,57.50,0.03337,0.01669
56074,0.0220,755.73,516.69,243.12,58.59,0.03340,0.01670
56100,0.0260,786.24,531.87,250.48,59.75,0.03360,0.01680
56120,0.0200,786.24,545.26,257.19,60.84,0.03354,0.01677
56140,0.0200,786.24,558.31,263.61,61.88,0.03348,0.01674
56162,0.0220,786.24,571.57,269.87,62.85,0.03351,0.01675
56183,0.0210,781.61,584.09,275.70,63.75,0.03349,0.01674
56203,0.0200,781.61,596.04,281.20,64.59,0.03343,0.01671
56223,0.0200,781.61,607.68,286.45,65.38,0.03337,0.01669
56245,0.0220,781.61,619.59,291.58,66.11,0.03340,0.01670
56266,0.0210,758.93,630.18,295.89,66.69,0.03339,0.01669
56293,0.0270,758.93,642.25,300.37,67.22,0.03363,0.01682
56313,0.0200,758.93,651.99,304.17,67.71,0.03357,0.01678
56335,0.0220,758.93,662.06,307.88,68.15,0.03359,0.01680
56356,0.0210,778.32,672.23,311.74,68.64,0.03357,0.01679
56376,0.0200,778.32,681.82,315.32,69.08,0.03351,0.01675
56396,0.0200,778.32,691.16,318.68,69.47,0.03345,0.01672
56418,0.0220,778.32,700.87,321.98,69.82,0.03348,0.01674
56439,0.0210,798.01,710.67,325.44,70.22,0.03346,0.01673
56459,0.0200,798.01,719.89,328.62,70.57,0.03340,0.01670
56484,0.0250,798.01,730.48,331.93,70.88,0.03356,0.01678
56506,0.0220,798.01,739.82,334.82,71.14,0.03358,0.01679
56527,0.0210,793.46,748.43,337.35,71.35,0.03356,0.01678
56547,0.0200,793.46,756.47,339.62,71.52,0.03350,0.01675
56567,0.0200,793.46,764.29,341.72,71.65,0.03344,0.01672
56589,0.0220,793.46,772.55,343.77,71.75,0.03347,0.01673
56610,0.0210,823.55,781.25,346.24,71.94,0.03345,0.01673
56630,0.0200,823.55,789.37,348.46,72.09,0.03340,0.01670
56650,0.0200,823.55,797.26,350.50,72.21,0.03334,0.01667
56678,0.0280,823.55,807.65,352.88,72.28,0.03363,0.01681
56699,0.0210,860.45,816.60,355.41,72.48,0.03361,0.01680
56719,0.0200,860.45,824.96,357.67,72.64,0.03354,0.01677
56739,0.0200,860.45,833.07,359.75,72.77,0.03348,0.01674
56761,0.0220,860.45,841.66,361.78,72.85,0.03351,0.01675
56782,0.0210,874.81,850.13,363.87,72.97,0.03349,0.01675
56802,0.0200,874.81,858.00,365.71,73.04,0.03343,0.01672
56822,0.0200,874.81,865.65,367.38,73.08,0.03337,0.01669
56844,0.0220,874.81,873.78,369.01,73.09,0.03340,0.01670
56870,0.0260,847.62,882.20,370.12,72.93,0.03360,0.01680
56890,0.0200,847.62,888.21,370.65,72.75,0.03354,0.01677
56910,0.0200,847.62,894.03,371.05,72.54,0.03348,0.01674
56932,0.0220,847.62,900.38,371.44,72.30,0.03351,0.01675
56953,0.0210,825.96,905.44,371.14,71.93,0.03349,0.01675
56973,0.0200,825.96,909.97,370.66,71.55,0.03343,0.01672
56993,0.0200,825.96,914.35,370.09,71.15,0.03337,0.01669
57015,0.0220,825.96,919.28,369.53,70.73,0.03340,0.01670
57036,0.0210,749.61,921.13,367.11,69.96,0.03339,0.01670
57063,0.0270,749.61,924.97,364.97,69.15,0.03363,0.01682
57083,0.0200,749.61,926.15,362.31,68.35,0.03357,0.01678
57105,0.0220,749.61,927.94,359.72,67.54,0.03359,0.01680
57126,0.0210,698.34,927.54,355.89,66.49,0.03357,0.01679
57146,0.0200,698.34,926.75,352.00,65.45,0.03351,0.01676
57166,0.0200,698.34,925.93,348.12,64.42,0.03345,0.01673
57188,0.0220,698.34,925.73,344.34,63.39,0.03348,0.01674
57209,0.0210,658.68,923.79,339.63,62.18,0.03346,0.01673
57229,0.0200,658.68,921.52,334.89,60.99,0.03341,0.01670
57254,0.0250,658.68,920.80,330.41,59.80,0.03356,0.01678
57276,0.0220,658.68,919.04,325.76,58.61,0.03359,0.01679
57297,0.0210,660.79,916.99,321.12,57.45,0.03357,0.01678
57317,0.0200,660.79,914.63,316.47,56.29,0.03350,0.01675
57337,0.0200,660.79,912.27,311.86,55.15,0.03344,0.01672
57359,0.0220,660.79,910.49,307.37,54.02,0.03347,0.01674
57380,0.0210,671.79,908.76,303.10,52.94,0.03346,0.01673
57400,0.0200,671.79,906.71,298.81,51.88,0.03340,0.01670
57420,0.0200,671.79,904.67,294.56,50.83,0.03334,0.01667
57448,0.0280,671.79,904.83,290.63,49.76,0.03363,0.01682
57469,0.0210,646.63,902.06,285.82,48.60,0.03361,0.01680
57489,0.0200,646.63,899.02,281.02,47.45,0.03355,0.01677
57509,0.0200,646.63,896.01,276.27,46.31,0.03348,0.01674
57531,0.0220,646.63,893.54,271.64,45.19,0.03351,0.01676
57552,0.0210,608.74,889.52,266.18,43.92,0.03349,0.01675
57572,0.0200,608.74,885.29,260.76,42.66,0.03344,0.01672
57592,0.0200,608.74,881.11,255.41,41.43,0.03338,0.01669
57614,0.0220,608.74,877.45,250.21,40.21,0.03341,0.01670
57640,0.0260,567.41,873.33,244.23,38.82,0.03361,0.01680
57660,0.0200,567.41,867.80,238.13,37.45,0.03354,0.01677
57680,0.0200,567.41,862.35,232.15,36.11,0.03348,0.01674
57702,0.0220,567.41,857.41,226.31,34.79,0.03351,0.01676
57723,0.0210,525.03,850.88,219.60,33.31,0.03349,0.01675
57743,0.0200,525.03,844.24,212.99,31.86,0.03343,0.01672
57763,0.0200,525.03,837.70,206.52,30.45,0.03338,0.01669
57785,0.0220,525.03,831.66,200.20,29.06,0.03341,0.01670
57806,0.0210,504.99,824.82,193.53,27.61,0.03339,0.01670
57833,0.0270,504.99,819.12,187.06,26.17,0.03364,0.01682
57853,0.0200,504.99,812.20,180.55,24.77,0.03357,0.01679
57875,0.0220,504.99,805.72,174.20,23.40,0.03360,0.01680
57896,0.0210,483.60,798.44,167.47,21.97,0.03358,0.01679
57916,0.0200,483.60,791.13,160.88,20.57,0.03351,0.01676
57936,0.0200,483.60,783.96,154.44,19.20,0.03345,0.01673
57958,0.0220,483.60,777.19,148.16,17.87,0.03348,0.01674
57979,0.0210,462.43,769.67,141.53,16.48,0.03347,0.01673
57999,0.0200,462.43,762.14,135.03,15.12,0.03341,0.01670
58024,0.0250,462.43,755.35,128.70,13.78,0.03356,0.01678
58046,0.0220,462.43,748.25,122.45,12.48,0.03359,0.01679
58067,0.0210,440.71,740.42,115.85,11.11,0.03357,0.01678
58087,0.0200,440.71,732.61,109.40,9.79,0.03351,0.01675
58107,0.0200,440.71,724.97,103.11,8.50,0.03345,0.01672
58129,0.0220,440.71,717.65,96.98,7.24,0.03348,0.01674
58150,0.0210,414.55,709.47,90.40,5.90,0.03346,0.01673
58170,0.0200,414.55,701.37,83.99,4.60,0.03340,0.01670
58190,0.0200,414.55,693.43,77.75,3.34,0.03335,0.01667
58218,0.0280,414.55,686.16,71.60,2.10,0.03363,0.01682
58239,0.0210,388.64,677.61,65.02,0.78,0.03361,0.01681
58259,0.0200,388.64,669.17,58.61,-0.50,0.03355,0.01677
58279,0.0200,388.64,660.91,52.38,-1.73,0.03349,0.01674
58301,0.0220,388.64,652.90,46.30,-2.94,0.03351,0.01676
58322,0.0210,380.67,644.72,40.21,-4.14,0.03350,0.01675
58342,0.0200,380.67,636.67,34.29,-5.30,0.03344,0.01672
58362,0.0200,380.67,628.79,28.54,-6.42,0.03338,0.01669
58384,0.0220,380.67,621.10,22.92,-7.51,0.03341,0.01671
58410,0.0260,365.27,613.08,17.04,-8.64,0.03361,0.01680
58430,0.0200,365.27,605.09,11.38,-9.73,0.03355,0.01677
58450,0.0200,365.27,597.28,5.89,-10.79,0.03349,0.01674
58472,0.0220,365.27,589.63,0.52,-11.81,0.03351,0.01676
58493,0.0210,356.47,581.82,-4.88,-12.83,0.03350,0.01675
58513,0.0200,356.47,574.19,-10.10,-13.82,0.03344,0.01672
58533,0.0200,356.47,566.73,-15.15,-14.77,0.03338,0.01669
58555,0.0220,356.47,559.38,-20.10,-15.69,0.03341,0.01670
58576,0.0210,335.73,551.50,-25.34,-16.67,0.03340,0.01670
58603,0.0270,335.73,543.57,-30.57,-17.62,0.03364,0.01682
58623,0.0200,335.73,536.00,-35.51,-18.53,0.03357,0.01679
58645,0.0220,335.73,528.51,-40.34,-19.41,0.03360,0.01680
58666,0.0210,319.71,520.68,-45.35,-20.33,0.03358,0.01679
58686,0.0200,319.71,513.06,-50.18,-21.21,0.03352,0.01676
58706,0.0200,319.71,505.62,-54.84,-22.05,0.03346,0.01673
58728,0.0220,319.71,498.22,-59.40,-22.86,0.03348,0.01674
58749,0.0210,304.14,490.52,-64.14,-23.71,0.03347,0.01673
58769,0.0200,304.14,483.04,-68.69,-24.52,0.03341,0.01670
58794,0.0250,304.14,475.37,-73.22,-25.30,0.03357,0.01678
58816,0.0220,304.14,468.06,-77.54,-26.05,0.03359,0.01680
58837,0.0210,279.86,460.16,-82.21,-26.87,0.03357,0.01679
58857,0.0200,279.86,452.52,-86.70,-27.65,0.03351,0.01675
58877,0.0200,279.86,445.07,-91.02,-28.40,0.03345,0.01672
58899,0.0220,279.86,437.60,-95.24,-29.12,0.03348,0.01674
58920,0.0210,257.33,429.62,-99.79,-29.90,0.03346,0.01673
58940,0.0200,257.33,421.93,-104.13,-30.65,0.03340,0.01670
58960,0.0200,257.33,414.43,-108.32,-31.36,0.03335,0.01667
58988,0.0280,257.33,406.20,-112.61,-32.04,0.03363,0.01682
59009,0.0210,237.12,398.22,-116.98,-32.77,0.03361,0.01681
59029,0.0200,237.12,390.55,-121.15,-33.47,0.03355,0.01677
59049,0.0200,237.12,383.06,-125.15,-34.14,0.03349,0.01674
59071,0.0220,237.12,375.50,-129.07,-34.77,0.03352,0.01676
59092,0.0210,224.21,367.81,-133.08,-35.42,0.03350,0.01675
59112,0.0200,224.21,360.43,-136.89,-36.04,0.03344,0.01672
59132,0.0200,224.21,353.23,-140.55,-36.62,0.03338,0.01669
59154,0.0220,224.21,345.92,-144.13,-37.17,0.03341,0.01671
59180,0.0260,194.22,337.19,-148.37,-37.83,0.03361,0.01681
59200,0.0200,194.22,329.52,-152.23,-38.44,0.03355,0.01677
59220,0.0200,194.22,322.04,-155.91,-39.02,0.03349,0.01674
59242,0.0220,194.22,314.43,-159.52,-39.57,0.03351,0.01676
59263,0.0210,344.68,312.20,-159.61,-39.42,0.03350,0.01675
59283,0.0200,344.68,310.19,-159.61,-39.27,0.03344,0.01672
59303,0.0200,344.68,308.25,-159.57,-39.10,0.03338,0.01669
59325,0.0220,344.68,306.06,-159.55,-38.93,0.03341,0.01671
59353,0.0280,316.30,302.08,-160.31,-38.86,0.03370,0.01685
59373,0.0200,316.30,299.45,-160.70,-38.78,0.03363,0.01681
59393,0.0200,316.30,296.90,-161.03,-38.69,0.03357,0.01678
